181
0.42,52.86000000000031,225.0,52.86000000000031,199.0,-3.7757579680981337,-3.491458078846591,-28.126632994172667,-23.94563547455254,115.84928510952163,73.6237819917532,0.0,0.0,-45.62650715526422
0.44,53.46631578947424,225.0,53.46631578947424,199.0,-4.338290627981593,-3.9703707883376467,-30.4436186963631,-25.418111114387603,118.12172908452698,71.35108106530623,8.881784197001252E-10,8.881784197001252E-10,-45.81077916710575
0.46,54.11052631579012,225.0,54.11052631579012,199.0,-4.947163001908848,-4.478733010625405,-32.80605327805364,-26.845132735693728,120.35627377001816,69.11620660627662,-2.1316282072803006E-8,-2.1316282072803006E-8,-46.03227190082271
0.48,54.792631578947336,225.0,54.792631578947336,199.0,-5.603284067469929,-5.015635665339289,-35.213178753454,-28.22745686781926,122.51448443957358,66.9575824410904,-7.72715225139109E-8,-7.72715225139109E-8,-46.29499181509175
0.5,55.51263157894661,225.0,55.51263157894661,199.0,-6.307547642539021,-5.580184802695669,-37.663468442245474,-29.566608516641068,124.55459696232722,64.91696493487247,8.970602038971265E-8,8.970602038971265E-8,-46.602878632647844
0.52,56.27052631578796,225.0,56.27052631578796,199.0,-7.060817011383932,-6.171516973028503,-40.15456038149202,-30.864947815338518,126.43129207327775,63.039668002847904,2.6645352591003757E-9,2.6645352591003757E-9,-46.959737595239005
0.54,57.066315789471375,225.0,57.066315789471375,199.0,-7.86390821901378,-6.7888159293352714,-42.68318622295757,-32.125741175395476,128.09560208143685,61.37465787318881,-1.7763568394002505E-9,-1.7763568394002505E-9,-47.36916584632189
0.56,57.89999999999686,225.0,57.89999999999686,199.0,-8.717571943472933,-7.431330752843195,-45.24509826458631,-33.35323433285925,129.49504829251097,59.974419553063996,8.881784197001252E-10,8.881784197001252E-10,-47.83447254378001
0.58,58.771578947364404,225.0,58.771578947364404,199.0,-9.622473908764647,-8.098395439500393,-47.83499923043653,-34.55272272392053,130.57411922442873,58.89447567293686,-8.881784197001252E-10,-8.881784197001252E-10,-48.35859253636272
0.6,59.68105263157402,225.0,59.68105263157402,199.0,-10.579173893373365,-8.789449893978798,-50.446481614925105,-35.73061223737927,131.2752222003013,58.192440749793306,8.881784197001252E-10,8.881784197001252E-10,-48.94399384200403
0.62,60.62842105262571,225.0,60.62842105262571,199.0,-11.588103525671869,-9.504062138726397,-53.07198605893113,-36.894461052375135,131.54021582265756,57.92648812984815,8.881784197001252E-10,8.881784197001252E-10,-49.592579772909744
0.64,61.61368421051946,225.0,61.61368421051946,199.0,-12.649543246850499,-10.241951359773907,-55.70279037538428,-38.0529908149721,131.31261227134877,58.153146512897536,-2.6645352591003757E-9,-2.6645352591003757E-9,-50.305587379059716
0.66,62.636842105255276,225.0,62.636842105255276,199.0,-13.763599054358195,-11.003011176073358,-58.32904262081126,-39.21605374523005,130.54047770126118,58.92440236129808,1.7763568394002505E-9,1.7763568394002505E-9,-51.08348491159569
0.68,63.69789473683316,225.0,63.69789473683316,199.0,-14.930179906774413,-11.787332250977954,-60.93985217483648,-40.39454179245601,129.17995469065707,60.28417027875719,0.0,0.0,-51.92587218921278
0.7000000000000001,64.79684210525312,225.0,64.79684210525312,199.0,-16.148976950271134,-12.595223086827076,-63.52345126864962,-41.600225198031154,127.19923317816537,62.26433385054264,0.0,0.0,-52.831388978314294
0.72,65.93368421051514,225.0,65.93368421051514,199.0,-17.419445975644123,-13.427227590787709,-66.06743593221293,-42.84551187504201,124.58259581884974,64.88065991096832,-8.881784197001252E-10,-8.881784197001252E-10,-53.797637603767384
0.74,67.10842105261922,225.0,67.10842105261922,199.0,-18.740794694288383,-14.28413782828855,-68.55908784858993,-44.14312507326137,121.33416531614358,68.12911049033197,0.0,0.0,-54.82112678184296
0.76,68.31969924810673,225.0,68.31969924810673,199.0,-20.111976451260176,-15.16700032975379,-70.9857711549128,-45.50570728306801,114.42270837868804,70.02488626124688,-169.1729323294311,-169.1729323294311,-55.89724384490529
0.78,69.56481203006038,225.0,69.56481203006038,199.0,-21.531691874358444,-16.077114475415158,-73.27422532248656,-46.90620500829295,102.85213999940268,69.81367201065929,-338.34586466063854,-338.34586466063854,-57.02026191484799
0.8,70.84105263156286,225.0,70.84105263156286,199.0,-22.997176380808185,-17.01523857558101,-75.33126812247461,-48.302478448506136,89.83039251358775,69.30356081065447,-338.34586466419125,-338.34586466419125,-58.18241743545002
0.8200000000000001,72.1457142856977,225.0,72.1457142856977,199.0,-24.503801743257668,-17.981288144551144,-77.12787597274637,-49.688549664719226,76.61361373910154,68.98881705071247,-338.3458645593862,-338.3458645593862,-59.373697026783816
0.84,73.47609022555338,225.0,73.47609022555338,199.0,-26.0463592627126,-18.975059137845534,-78.6601482475284,-51.068326005733475,63.39657568549484,68.67454537151829,-338.3458639376613,-338.3458639376613,-60.58307146993059
0.86,74.82947368420615,225.0,74.82947368420615,199.0,-27.61956222766318,-19.996425657960202,-79.9280797612383,-52.44181691316384,50.36513130263316,68.17469879796043,-338.34586547065726,-338.34586547065726,-61.79916734641557
0.88,76.20315789473872,225.0,76.20315789473872,199.0,-29.218123822887947,-21.045261996223473,-80.93538238729096,-53.80531088912305,37.68416795857945,67.32427704281108,-338.34586466063854,-338.34586466063854,-63.01061057196114
0.9,77.59443609023377,225.0,77.59443609023377,199.0,-30.83683147063377,-22.12136821400594,-81.68906574646255,-55.15179642997927,25.48820890410397,65.98858022358804,-338.3458646659676,-338.3458646659676,-64.20635426989907
0.92,79.000601503774,225.0,79.000601503774,199.0,-32.47061278556302,-23.224404142605522,-82.19882992454463,-56.47156803445103,13.875949459328751,64.06884567794435,-338.34586466063854,-338.34586466063854,-65.37596960533392
0.9400000000000001,80.4189473684421,225.0,80.4189473684421,199.0,-34.114589384053915,-24.353835503294533,-82.4763489137312,-57.75294494800992,2.9085888072465593,61.503785065363914,-338.3458646659676,-338.3458646659676,-66.50988313264594
0.96,81.84676691732079,225.0,81.84676691732079,199.0,-35.76411636232854,-25.508894402254725,-82.53452068987613,-58.9830206493172,-7.388127564203728,58.26763209937731,-338.3458646588622,-338.3458646588622,-67.59955086829757
0.98,83.28135338349273,225.0,83.28135338349273,199.0,-37.414806776126056,-26.688554815241076,-82.38675813859206,-60.14837329130474,-17.019206029717537,54.365416964534674,-338.34586466774397,-338.34586466774397,-68.6375662634407
1.0,84.72000000004064,225.0,84.72000000004064,199.0,-39.06254193889791,-27.891522281067182,-82.0463740179977,-61.23568163059544,-26.01405610835883,49.82655011971033,-338.3458646588622,-338.3458646588622,-69.61770559991697
1.02,86.16000000004719,225.0,86.16000000004719,199.0,-40.70346941925786,-29.116235913679077,-81.52609289583053,-62.23221263298964,-34.41940714371441,44.6978437429685,-338.34586466774397,-338.34586466774397,-70.5349191235191
1.04,87.60000000005374,225.0,87.60000000005374,199.0,-42.333991277174476,-30.36088016633886,-80.83770475295624,-63.12616950784901,-39.51824388489413,41.27853232868972,-169.1729323294311,-169.1729323294311,-71.38527917074498
1.06,89.04000000006029,225.0,89.04000000006029,199.0,-43.9507453722336,-31.623403556495845,-80.04733987525836,-63.95174015442281,-40.55502699130713,40.56383428578698,0.0,0.0,-72.165897688099
1.08,90.48000000006684,225.0,90.48000000006684,199.0,-45.55169216973877,-32.902438359584295,-79.23623933543222,-64.76301684013855,-40.49749659793207,40.50535440632217,0.0,0.0,-72.87529447910453
1.1,91.9200000000734,225.0,91.9200000000734,199.0,-47.13641695644742,-34.19769869638708,-78.42628940347358,-65.57312392826499,-40.3862768570896,40.39318696683338,1.7763568394002505E-9,1.7763568394002505E-9,-73.51318590391071
1.12,93.36000000007994,225.0,93.36000000007994,199.0,-48.704942744516885,-35.50916117495237,-77.61856386633178,-66.38098766760166,-40.267011954635734,40.272978641851154,-5.329070518200751E-9,-5.329070518200751E-9,-74.07967447212695
1.1400000000000001,94.8000000000865,225.0,94.8000000000865,199.0,-50.25731402184353,-36.83678092830439,-76.81322362723907,-67.18644724043868,-40.178961990644524,40.18399419927974,7.105427357601002E-9,7.105427357601002E-9,-74.57495731542934
1.16,96.23978954341244,225.00000129417148,96.24021045684525,199.00000129757856,-51.79357849438831,-38.18050987311315,-76.00964438742618,-67.99012712442428,-40.15585548296059,40.159972141294276,-26.30708500831247,26.3070940926724,-74.99924571582505
1.18,97.6698205132102,225.00043611049207,97.69017928126019,199.0004440812517,-53.313771382136835,-39.54031241560165,-75.20652727776697,-68.79332656725016,-40.22678548427834,40.22998925711647,-1193.506342929993,1193.4973137850945,-75.35269588806739
1.2,99.08527677008783,225.00274791077152,99.15471874566077,199.002840645321,-54.817901927692176,-40.916178946946644,-74.4019915680814,-69.59792635239249,-40.41702773133551,40.41932163563757,-601.7979655135264,601.7622469703809,-75.63534950994654
1.22,100.48650445150365,225.0084492513777,100.63346612819988,199.0088645957417,-56.30594175905381,-42.30813747399449,-73.59365101345469,-70.40631278510524,-40.7488152068197,40.750187215985534,44.253327371812645,-44.288271851407046,-75.84708244799066
1.24,101.87368506148239,225.018977361549,102.12620051926733,199.02020362232082,-57.77781477932291,-43.71626372969661,-72.7786747093183,-71.22131652942495,-41.241970296294284,41.242399524909956,25.018205234239588,-25.05281238857293,-75.98756019806336
1.26,103.24684506549924,225.03571038280023,103.63282339518908,199.03857552664715,-59.23338827350928,-45.140690060285095,-71.95383530339241,-72.04616451992315,-41.9144180400572,41.91386450364618,7.5137762016197485,-7.546914042357855,-76.05619870323727
1.28,104.60586199888965,225.0599801305649,105.15334241885316,199.06574490061905,-60.67246497957713,-46.58161335068357,-71.11554694259127,-72.88444180999608,-42.78252427652802,42.780929078138286,-8.714939088463325,8.678336922649521,-76.05212941518789
1.3,105.95046772312654,225.09308188722576,106.68785750640455,199.1035406002481,-62.09477591842895,-48.0393021868835,-70.2598964570607,-73.74006039155884,-43.86125102113212,43.85853783312541,-24.022640776379944,23.985035585099013,-75.97416770848042
1.32,107.28024927320402,225.13628154532321,108.23654820046656,199.15387418261494,-63.49997384757016,-49.51410339471468,-69.38267143663806,-74.61723114822135,-45.16409717520844,45.160159692530755,-38.69283369599685,38.650347240967164,-75.82078404214883
1.34,108.59464779459418,225.19082027050246,109.79966154471748,199.21875947698794,-64.88762727630292,-51.006448017679105,-68.4793894931339,-75.52043434207197,-46.70275174282139,46.697466129391785,-52.935087671173164,52.8890123474568,-75.59007759318911
1.36,109.89295599178669,225.25791672980844,111.3774995541774,199.3003334368406,-66.2572150661656,-52.516856704520535,-67.54533445827747,-76.4543836646598,-48.48644647160896,48.47964456727283,-66.89837454075587,66.84534188700297,-75.27975247849042
1.3800000000000001,111.1743146266558,225.33876683316228,112.97040538496931,199.40087836883467,-67.60812175533115,-54.045944377813726,-66.57560552884529,-77.42397655600526,-50.52085292448325,50.51234468575885,-80.66045121044141,80.600113844298,-74.88709715410124
1.4000000000000001,112.43770865830524,225.4345408573212,114.57874713148101,199.52284553925332,-68.93963386590806,-55.594423908933834,-65.56518847035562,-78.43422344972043,-52.80650314704545,52.79606386633304,-94.22569708567252,94.15512835424522,-74.40896816718043
1.42,113.68196382874437,225.54637777498743,116.20289807160704,199.66888001065246,-70.25093763531518,-57.16310837792824,-64.50905840741471,-79.4901447270471,-55.33655236781705,55.32391199041058,-107.50401578771829,107.42656643337511,-73.84178016107842
1.44,114.90574462824583,225.6753765928664,117.84321183784533,199.8418463193531,-71.54111880346348,-58.75291127246919,-63.40232736005837,-80.5966229668553,-58.09375634687619,58.078614006300455,-120.30148994565337,120.20795251707739,-73.18150494830479
1.46,116.10755503244717,225.82258456005786,119.49999093948692,200.04485427563162,-72.80916535066464,-60.3648437318063,-62.24045223312085,-81.75819524698132,-61.046560338718336,61.02858375645397,-132.2712892292799,132.166822425539,-72.42368359326974
1.48,117.28574359658114,225.988982223076,121.17344656341433,200.2812836554936,-74.05397439532706,-62.00000763674592,-61.01952102634648,-82.9787669221104,-64.14417644633019,64.12301095163144,-142.89905238722866,142.77989355740317,-71.56345681107223
1.5,118.438515033663,226.17546556125063,122.863647481835,200.55480587387848,-75.27436481585399,-63.65958297518813,-59.73663749741988,-84.26122714114302,-67.31066830499408,67.2859440457394,-151.44507783874772,151.30789896115715,-70.59562059084726
1.52,119.56395083422935,226.38282585238179,124.57045574186922,200.86939980628247,-76.46909756580239,-65.34480751801098,-58.390424131319996,-85.60694602205781,-70.43821784114179,70.40958214601929,-156.8989727033987,156.74662488706304,-69.51471571469165
1.54,120.66004182733873,226.6117285382227,126.29344683179907,201.22935772587104,-77.63690604842878,-67.05694643845214,-56.98165977449716,-87.0151376649782,-73.3800945274453,73.34727737119593,-157.94084610053716,157.7730814101841,-68.3151616048047
1.56,121.7247358274655,226.86269323826565,128.03181258092118,201.63927588799334,-78.77653924391873,-68.79724919175172,-55.514057883948254,-88.48208321240212,-75.94436757219682,75.90717724005316,-152.90479279338243,152.7211708478049,-66.99144635199684
1.58,122.75600333615091,227.13607818396085,129.78424625580652,202.10402270578825,-79.8868204015977,-70.56689085599976,-53.99517053250432,-90.00022675720318,-77.88990387629795,77.8483513383172,-139.7779740912597,139.58597140540263,-65.53838529945904
1.6,123.75192334246496,227.43207360931947,131.54881138631998,202.6286759220753,-80.96672381224779,-72.36689539114383,-52.43737245497836,-91.55719378396952,-78.92723274893889,78.88161524009689,-116.26830227214668,116.07167520406136,-63.95145934075805
1.62,124.71078946599306,227.75070986131072,133.3227994471868,203.21841922052835,-82.01547126134736,-74.19803926682322,-50.85882779999958,-93.13482608877146,-78.72731963405322,78.67828326381101,-79.94880573697571,79.76244445661251,-62.22723989074916
1.6400000000000001,125.63123340037575,228.0918866881165,135.1025863324153,203.87838893094093,-83.03264781734735,-76.06073578859865,-49.28428140731852,-94.70839175404768,-76.94156951848115,76.89024744005124,-28.555487837991222,28.39161725535888,-60.363899060975996
1.6600000000000001,126.51235804910671,228.45542975491264,136.8835039636195,204.6134639714483,-84.01833344549372,-77.9549036236796,-47.745450016948894,-96.2461967028487,-73.23569990316763,73.18371338215641,39.57371603117821,-39.69289595165293,-58.361789610206586
1.68,127.35386693275589,228.8411780452898,138.65975005129192,205.4279978488705,-84.9732424458327,-79.87982755773658,-46.28073601888554,-97.70987097049183,-67.33742958235318,67.28693594853468,124.88278643175477,-124.93605002838137,-56.224059350997834
1.7,128.15617070151183,229.24910081727725,140.42436469864577,206.3255012733861,-85.8988571662104,-81.83402497714641,-44.93398742723848,-99.05560968946253,-59.09386429730681,59.047430389491495,225.9010114809712,-225.8617915038741,-53.957240411480655
1.72,128.92044764588684,229.67943502868684,142.1693041572707,207.30829734772027,-86.79753691475517,-83.81513717093566,-43.75211014129234,-100.23655829725236,-48.5285994975186,48.48897404020249,338.59237406556275,-338.4380489033134,-51.571729203330335
1.74,129.64863564236873,230.13282475536965,143.88563676123096,208.3771864254673,-87.67257911758102,-85.8198683368807,-42.78153815134197,-101.20633777805641,-35.88370964471572,35.853548674191416,456.012338471119,-455.7278658049668,-49.08205601030295
1.76,130.34334017204807,230.61043570956426,145.56387146786236,209.53117037433165,-88.52820988060786,-87.84399509244183,-42.063863958447655,-101.92340875154024,-21.630467706284406,21.6119321552533,568.5446444495667,-568.1266757923353,-46.50684351449365
1.78,131.00765743494804,231.11401435830828,147.19440592291545,210.76729046016476,-89.36948715977681,-89.88246326747263,-41.63125460432197,-102.3556473946453,-6.4373777533340615,6.43181064747651,664.9253169447178,-664.3886689100498,-43.86838016709794
1.8,131.64493063416904,231.6458659410868,148.76805308346928,212.08062437380045,-90.20211225186326,-91.92957621536554,-41.502507049255286,-102.48428360759483,8.904519650647202,-8.896817476351515,734.0340450265792,-733.4108213999713,-41.19178954265129
1.82,132.25847551831657,232.20874001146876,150.27658139092506,213.4644645983334,-91.03216239284836,-93.97926188751744,-41.68059744226823,-102.3063472580678,23.585200551178787,-23.56503390435094,767.0948701990632,-766.4314061914013,-38.50385196304825
1.84,132.8513213803488,232.8056330038193,151.71319256926148,214.91066680511233,-91.86577434169372,-96.0253888326788,-42.152301453291805,-101.83504657998078,36.88370689007314,-36.852807282551936,759.6544976475172,-759.0060753888395,-35.831610080722385
1.86,133.42601121147757,233.43953804452735,153.07286907226435,216.41012301646373,-92.70882037075955,-98.06208976427841,-42.88997559109327,-101.09799043432974,48.25459977906448,-48.21534079839864,712.6620969215658,-712.0808259469057,-33.200941003581136
1.8800000000000001,133.98448986186253,234.1131851730676,154.35254864156633,217.95329094239483,-93.56661988258142,-100.084049572965,-43.85506758667456,-100.13368361836177,57.37484654848686,-57.32989811449798,632.2444926401438,-631.7712683005539,-30.635285414179464
1.9000000000000001,134.5280873562646,234.82881570240818,155.55111815309644,219.53070548854652,-94.4437212343149,-102.08672324533224,-45.002564517644295,-98.98708565607181,64.14669402979811,-64.09865909256425,528.2632399894105,-527.9228174644501,-28.154686134522535
1.92,135.05758380273653,235.5880232654326,156.66925161597783,221.1334110489078,-95.3437725246678,-104.06646495845368,-46.28549839824026,-97.70511247422053,68.66471425941754,-68.61589492264173,412.1782642523186,-411.97527795215905,-25.775218786125663
1.94,135.57332893023263,236.39167627662115,157.7091387322832,222.75327738204996,-96.2694824926326,-106.02056720793809,-47.65879268342861,-96.33279457576769,71.16236998805263,-71.11461592320936,294.91351604072236,-294.8388716810868,-23.50881955329828
1.96,136.07538555417327,237.2399187560406,158.6741574359966,224.38318863390958,-97.22265834630117,-107.94722309945344,-49.08204008318966,-94.9105022573035,71.9538443086762,-71.90847384224242,185.29348076567587,-185.3267028947414,-21.3634519723293
1.98,136.563670534018,238.13223368056782,159.56853832820946,226.01711676937907,-98.20429914796496,-109.84543314459951,-50.521116969363185,-93.47233278045866,71.38273455191637,-71.34064149713524,89.28750577860356,-89.40179118798852,-19.343518511718116
2.0,137.03807535328934,239.06754714644168,160.39705614769701,227.65010363896184,-99.21472148735222,-111.71487980020868,-51.94877166040151,-92.04551995051595,69.78375843717686,-69.74539260800299,9.995655744283738,-10.166598814294048,-17.450414371920033
2.02,137.4985576604413,240.0443518460279,161.1647688089006,229.278180294518,-100.25369692056026,-113.555790199219,-53.34444682914505,-90.6506120983559,67.45839239173392,-67.42395910392176,-51.866443632047066,51.66319508898454,-15.683133168018628
2.04,137.94520251347865,241.06083235462222,161.87681180494178,230.89825016697142,-101.32058585714316,-115.36880244118612,-54.69361467697973,-89.30213291627746,64.66283290990873,-64.63223967581371,-97.27681520505627,97.05870491320212,-14.038856855375116
2.06,138.3782568269134,242.11498024836303,162.53824674229867,232.50795743749788,-102.41445815068275,-117.15484509951168,-55.9868713351779,-88.00948812276118,61.60473705404108,-61.57781625885761,-128.21365223757653,127.99499344286147,-12.513487146500495
2.08,138.79814275284744,243.20469234855128,163.15395747770637,234.10555562640306,-103.5341955773863,-118.9150348619669,-57.218966076258724,-86.77793179758403,58.44592013203034,-58.42235463065393,-147.0938343151751,146.884761258832,-11.102096987847347
2.1,139.20545614561064,244.3278495699032,163.7285850725305,235.68978568766283,-104.67857489891148,-120.65059349791858,-58.38788447889933,-85.60948470497095,55.307940677962364,-55.28742213291267,-156.37747680738556,156.18190501399454,-9.799296611829845
2.12,139.60095561874624,245.48237672214492,164.26649256761254,237.25976843619867,-105.84633258848946,-122.362783192018,-59.49404329245858,-84.5037362623127,52.27903912118741,-52.261264153689524,-158.32459293319445,158.1466547053978,-8.599518674950389
2.14,139.98554657487654,246.66628522964714,164.77175147212455,238.81491294248377,-107.03621345433864,-124.05285791726425,-60.539624074882326,-83.45851097923891,49.421058073442836,-49.40566628254146,-154.8808053805928,154.7213597588737,-7.497232546576356
2.16,140.3602634059506,247.87770148444093,165.24814326238288,240.3548405757312,-108.24700593583628,-125.72202813684902,-61.52804523635118,-82.47039765358808,46.77563228885724,-46.76232983403068,-147.64019959210728,147.4984875076757,-6.487099847417824
2.18,140.72625200710434,249.1148836822073,165.69917065429377,241.87932328643566,-109.47756684056331,-127.37143608992078,-62.46355788212833,-81.53515105690747,44.36960248994417,-44.35817078368913,-137.8601989529571,137.7351007944938,-5.5640833927419635
2.2,141.084753908891,250.3762297735227,166.12807474173303,243.3882342337888,-110.72683799820588,-129.0021391110589,-63.35094993192721,-80.64798764123368,42.219522174189805,-42.20963945502163,-126.5024610385801,126.39240620387682,-4.723520620121633
2.22,141.43709271861843,251.6602787849599,166.53785519832184,244.88150876839248,-111.99385699684443,-130.6150988638836,-64.195340375411,-79.80379485213325,40.335008232476355,-40.326536887936726,-114.28251112810983,114.18595902870976,-3.9611709466389016
2.24,141.7846631375303,252.96570733020076,166.93129160285628,246.3591138943325,-113.27776380435265,-132.21117476092627,-65.00204054006053,-78.99726411437452,38.72179920826753,-38.714534611050766,-101.72032264371467,101.63500592430097,-3.273244836646654
2.2600000000000002,142.12892254930205,254.29132272372465,167.31096459864762,247.8210245679213,-114.57780461515387,-133.79112004321377,-65.77647652422588,-78.2229734221535,37.38383171745241,-37.37762777331071,-89.1847364393783,89.10892189405217,-2.6564208977198405
2.2800000000000002,142.47138500882923,255.63605373849614,167.67927606408384,249.26720544807395,-115.89333414563838,-135.35557951165683,-66.52415315857493,-77.47542086668729,36.325129964028946,-36.31984752636157,-76.93272838064757,76.8653218430515,-2.1078559214465713
2.3000000000000003,142.8136173660922,256.99893973288636,168.0384677989339,250.6975969679858,-117.22381720880988,-136.90508792899055,-67.25065575785551,-76.74902391616006,35.55127329010901,-35.54684058154223,-65.14230770381602,65.0810929702672,-1.625191861344092
2.32,143.15723721677938,258.37911863614175,168.39063845987425,252.11210485723728,-118.56883032396698,-138.44006840731376,-67.96168122365769,-76.03808710452921,35.07082047458141,-35.06713986984025,-53.936337230204856,53.88043774935625,-1.2065629224422878
2.34,143.50391234498613,259.7758140651562,168.73775862326693,253.51059244065695,-119.92806394844014,-139.96083014940436,-68.66309763314932,-75.3367443071324,34.896521692812144,-34.89357313138726,-43.405311823541126,43.35322872460523,-0.8506054480651528
2.36,143.8553613146388,261.1883217000765,169.0816839533801,254.89287524044155,-121.30132590110313,-141.467565035547,-69.36102806700556,-74.63887284450466,35.04679721684454,-35.044511412234414,-33.62238718814581,33.57324893681124,-0.5564729789974194
2.38,144.21335485279343,262.6159949170402,169.42416651429284,256.2587175620396,-122.68854646244324,-142.9603424924371,-70.06196401134245,-73.93798261625997,35.54716132152933,-35.54556766000587,-24.6577544737292,24.610615446221118,-0.3238587947134306
2.4,144.57971764990654,264.05822958609036,169.76686430510475,257.607830887596,-124.08978574267007,-144.4391021447623,-70.77290723777304,-73.22707126305986,36.43222786896558,-36.43133309703401,-16.589373774209548,16.54327901739805,-0.15302834045075997
2.42,144.95633017173742,265.51444787552117,170.11134912779528,258.93987402466445,-125.50524388742554,-145.9036435700235,-71.50155179515235,-72.49844460111917,24.396268558695056,-24.396088157626394,-9.512112352858537,9.466618926055048,-0.04486429248271406
2.44,145.34513002972696,266.9840808522839,170.45911292162933,260.25445505992104,-126.93527492332859,-147.35361246204587,-71.98947716632625,-72.01052283796665,0.5261417000951951,-0.5261418819245023,-3.5465000658874146,3.5008557911098137,-9.275601246372389E-4
2.46,145.74811239464472,268.4665496523497,170.8115727282038,261.55113526793934,-128.37506446665512,-148.7938229188052,-72.00000000032816,-72.00000000032816,-7.105427357601002E-11,-7.105427357601002E-11,1.1553253841967148,-1.2011028992731099,0.0
